DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
05-JAN-2017,FUTIDX,BANKNIFTY,25-JAN-2017,18137.50
05-JAN-2017,FUTIDX,BANKNIFTY,23-FEB-2017,18209.85
05-JAN-2017,FUTIDX,BANKNIFTY,30-MAR-2017,18267.60
05-JAN-2017,FUTIDX,DJIA,20-JAN-2017,19885.00
05-JAN-2017,FUTIDX,DJIA,17-FEB-2017,20097.50
05-JAN-2017,FUTIDX,DJIA,17-MAR-2017,20200.00
05-JAN-2017,FUTIDX,DJIA,16-JUN-2017,20532.50
05-JAN-2017,FUTIDX,DJIA,15-SEP-2017,20870.00
05-JAN-2017,FUTIDX,DJIA,15-DEC-2017,21212.50
05-JAN-2017,FUTIDX,FTSE100,20-JAN-2017,7209.00
05-JAN-2017,FUTIDX,FTSE100,17-FEB-2017,7246.00
05-JAN-2017,FUTIDX,FTSE100,17-MAR-2017,7282.00
05-JAN-2017,FUTIDX,FTSE100,16-JUN-2017,7402.00
05-JAN-2017,FUTIDX,FTSE100,15-SEP-2017,7524.00
05-JAN-2017,FUTIDX,FTSE100,15-DEC-2017,7648.00
05-JAN-2017,FUTIDX,NIFTY,25-JAN-2017,8288.20
05-JAN-2017,FUTIDX,NIFTY,23-FEB-2017,8312.95
05-JAN-2017,FUTIDX,NIFTY,30-MAR-2017,8339.60
05-JAN-2017,FUTIDX,NIFTYCPSE,25-JAN-2017,2431.65
05-JAN-2017,FUTIDX,NIFTYCPSE,23-FEB-2017,2468.40
05-JAN-2017,FUTIDX,NIFTYCPSE,30-MAR-2017,2483.95
05-JAN-2017,FUTIDX,NIFTYINFRA,25-JAN-2017,2817.00
05-JAN-2017,FUTIDX,NIFTYINFRA,23-FEB-2017,2831.90
05-JAN-2017,FUTIDX,NIFTYINFRA,30-MAR-2017,2849.75
05-JAN-2017,FUTIDX,NIFTYIT,25-JAN-2017,10419.00
05-JAN-2017,FUTIDX,NIFTYIT,23-FEB-2017,10492.00
05-JAN-2017,FUTIDX,NIFTYIT,30-MAR-2017,10558.00
05-JAN-2017,FUTIDX,NIFTYMID50,25-JAN-2017,3792.45
05-JAN-2017,FUTIDX,NIFTYMID50,23-FEB-2017,3812.50
05-JAN-2017,FUTIDX,NIFTYMID50,30-MAR-2017,3836.50
05-JAN-2017,FUTIDX,NIFTYPSE,25-JAN-2017,3863.85
05-JAN-2017,FUTIDX,NIFTYPSE,23-FEB-2017,3884.30
05-JAN-2017,FUTIDX,NIFTYPSE,30-MAR-2017,3908.75
05-JAN-2017,FUTIDX,S&P500,20-JAN-2017,2265.25
05-JAN-2017,FUTIDX,S&P500,17-FEB-2017,2288.50
05-JAN-2017,FUTIDX,S&P500,17-MAR-2017,2300.00
05-JAN-2017,FUTIDX,S&P500,16-JUN-2017,2337.75
05-JAN-2017,FUTIDX,S&P500,15-SEP-2017,2376.25
05-JAN-2017,FUTIDX,S&P500,15-DEC-2017,2415.50
05-JAN-2017,FUTIVX,INDIAVIX,10-JAN-2017,1506.50
05-JAN-2017,FUTIVX,INDIAVIX,17-JAN-2017,1509.25
05-JAN-2017,FUTIVX,INDIAVIX,24-JAN-2017,1512.00
05-JAN-2017,FUTSTK,ABIRLANUVO,25-JAN-2017,1294.85
05-JAN-2017,FUTSTK,ABIRLANUVO,23-FEB-2017,1303.40
05-JAN-2017,FUTSTK,ABIRLANUVO,30-MAR-2017,1311.60
05-JAN-2017,FUTSTK,ACC,25-JAN-2017,1337.35
05-JAN-2017,FUTSTK,ACC,23-FEB-2017,1344.65
05-JAN-2017,FUTSTK,ACC,30-MAR-2017,1353.10
05-JAN-2017,FUTSTK,ADANIENT,25-JAN-2017,79.55
05-JAN-2017,FUTSTK,ADANIENT,23-FEB-2017,79.85
05-JAN-2017,FUTSTK,ADANIENT,30-MAR-2017,80.35
05-JAN-2017,FUTSTK,ADANIPORTS,25-JAN-2017,287.45
05-JAN-2017,FUTSTK,ADANIPORTS,23-FEB-2017,288.05
05-JAN-2017,FUTSTK,ADANIPORTS,30-MAR-2017,291.90
05-JAN-2017,FUTSTK,ADANIPOWER,25-JAN-2017,32.75
05-JAN-2017,FUTSTK,ADANIPOWER,23-FEB-2017,32.85
05-JAN-2017,FUTSTK,ADANIPOWER,30-MAR-2017,33.10
05-JAN-2017,FUTSTK,AJANTPHARM,25-JAN-2017,1795.70
05-JAN-2017,FUTSTK,AJANTPHARM,23-FEB-2017,1805.05
05-JAN-2017,FUTSTK,AJANTPHARM,30-MAR-2017,1816.45
05-JAN-2017,FUTSTK,ALBK,25-JAN-2017,62.95
05-JAN-2017,FUTSTK,ALBK,23-FEB-2017,63.65
05-JAN-2017,FUTSTK,ALBK,30-MAR-2017,64.05
05-JAN-2017,FUTSTK,AMARAJABAT,25-JAN-2017,918.25
05-JAN-2017,FUTSTK,AMARAJABAT,23-FEB-2017,928.65
05-JAN-2017,FUTSTK,AMARAJABAT,30-MAR-2017,934.50
05-JAN-2017,FUTSTK,AMBUJACEM,25-JAN-2017,214.95
05-JAN-2017,FUTSTK,AMBUJACEM,23-FEB-2017,216.25
05-JAN-2017,FUTSTK,AMBUJACEM,30-MAR-2017,217.65
05-JAN-2017,FUTSTK,ANDHRABANK,25-JAN-2017,48.40
05-JAN-2017,FUTSTK,ANDHRABANK,23-FEB-2017,48.70
05-JAN-2017,FUTSTK,ANDHRABANK,30-MAR-2017,49.00
05-JAN-2017,FUTSTK,APOLLOHOSP,25-JAN-2017,1212.05
05-JAN-2017,FUTSTK,APOLLOHOSP,23-FEB-2017,1217.95
05-JAN-2017,FUTSTK,APOLLOHOSP,30-MAR-2017,1225.60
05-JAN-2017,FUTSTK,APOLLOTYRE,25-JAN-2017,188.60
05-JAN-2017,FUTSTK,APOLLOTYRE,23-FEB-2017,189.40
05-JAN-2017,FUTSTK,APOLLOTYRE,30-MAR-2017,190.55
05-JAN-2017,FUTSTK,ARVIND,25-JAN-2017,365.80
05-JAN-2017,FUTSTK,ARVIND,23-FEB-2017,368.95
05-JAN-2017,FUTSTK,ARVIND,30-MAR-2017,371.25
05-JAN-2017,FUTSTK,ASHOKLEY,25-JAN-2017,84.35
05-JAN-2017,FUTSTK,ASHOKLEY,23-FEB-2017,84.55
05-JAN-2017,FUTSTK,ASHOKLEY,30-MAR-2017,85.25
05-JAN-2017,FUTSTK,ASIANPAINT,25-JAN-2017,918.55
05-JAN-2017,FUTSTK,ASIANPAINT,23-FEB-2017,924.60
05-JAN-2017,FUTSTK,ASIANPAINT,30-MAR-2017,930.45
05-JAN-2017,FUTSTK,AUROPHARMA,25-JAN-2017,686.30
05-JAN-2017,FUTSTK,AUROPHARMA,23-FEB-2017,689.45
05-JAN-2017,FUTSTK,AUROPHARMA,30-MAR-2017,696.70
05-JAN-2017,FUTSTK,AXISBANK,25-JAN-2017,458.75
05-JAN-2017,FUTSTK,AXISBANK,23-FEB-2017,460.40
05-JAN-2017,FUTSTK,AXISBANK,30-MAR-2017,461.90
05-JAN-2017,FUTSTK,BAJAJ-AUTO,25-JAN-2017,2726.65
05-JAN-2017,FUTSTK,BAJAJ-AUTO,23-FEB-2017,2737.55
05-JAN-2017,FUTSTK,BAJAJ-AUTO,30-MAR-2017,2764.75
05-JAN-2017,FUTSTK,BAJFINANCE,25-JAN-2017,895.50
05-JAN-2017,FUTSTK,BAJFINANCE,23-FEB-2017,894.60
05-JAN-2017,FUTSTK,BAJFINANCE,30-MAR-2017,913.45
05-JAN-2017,FUTSTK,BANKBARODA,25-JAN-2017,151.30
05-JAN-2017,FUTSTK,BANKBARODA,23-FEB-2017,151.35
05-JAN-2017,FUTSTK,BANKBARODA,30-MAR-2017,153.25
05-JAN-2017,FUTSTK,BANKINDIA,25-JAN-2017,109.35
05-JAN-2017,FUTSTK,BANKINDIA,23-FEB-2017,110.55
05-JAN-2017,FUTSTK,BANKINDIA,30-MAR-2017,111.25
05-JAN-2017,FUTSTK,BATAINDIA,25-JAN-2017,468.00
05-JAN-2017,FUTSTK,BATAINDIA,23-FEB-2017,464.45
05-JAN-2017,FUTSTK,BATAINDIA,30-MAR-2017,477.55
05-JAN-2017,FUTSTK,BEL,25-JAN-2017,1434.50
05-JAN-2017,FUTSTK,BEL,23-FEB-2017,1444.40
05-JAN-2017,FUTSTK,BEL,30-MAR-2017,1453.50
05-JAN-2017,FUTSTK,BEML,25-JAN-2017,1003.50
05-JAN-2017,FUTSTK,BEML,23-FEB-2017,1010.45
05-JAN-2017,FUTSTK,BEML,30-MAR-2017,1016.85
05-JAN-2017,FUTSTK,BHARATFIN,25-JAN-2017,640.05
05-JAN-2017,FUTSTK,BHARATFIN,23-FEB-2017,641.70
05-JAN-2017,FUTSTK,BHARATFIN,30-MAR-2017,647.25
05-JAN-2017,FUTSTK,BHARATFORG,25-JAN-2017,925.50
05-JAN-2017,FUTSTK,BHARATFORG,23-FEB-2017,926.30
05-JAN-2017,FUTSTK,BHARATFORG,30-MAR-2017,936.40
05-JAN-2017,FUTSTK,BHARTIARTL,25-JAN-2017,320.70
05-JAN-2017,FUTSTK,BHARTIARTL,23-FEB-2017,319.95
05-JAN-2017,FUTSTK,BHARTIARTL,30-MAR-2017,326.00
05-JAN-2017,FUTSTK,BHEL,25-JAN-2017,128.25
05-JAN-2017,FUTSTK,BHEL,23-FEB-2017,128.30
05-JAN-2017,FUTSTK,BHEL,30-MAR-2017,129.90
05-JAN-2017,FUTSTK,BIOCON,25-JAN-2017,950.10
05-JAN-2017,FUTSTK,BIOCON,23-FEB-2017,954.20
05-JAN-2017,FUTSTK,BIOCON,30-MAR-2017,960.60
05-JAN-2017,FUTSTK,BOSCHLTD,25-JAN-2017,20982.10
05-JAN-2017,FUTSTK,BOSCHLTD,23-FEB-2017,21088.45
05-JAN-2017,FUTSTK,BOSCHLTD,30-MAR-2017,21221.30
05-JAN-2017,FUTSTK,BPCL,25-JAN-2017,664.15
05-JAN-2017,FUTSTK,BPCL,23-FEB-2017,660.25
05-JAN-2017,FUTSTK,BPCL,30-MAR-2017,682.95
05-JAN-2017,FUTSTK,BRITANNIA,25-JAN-2017,2873.60
05-JAN-2017,FUTSTK,BRITANNIA,23-FEB-2017,2891.15
05-JAN-2017,FUTSTK,BRITANNIA,30-MAR-2017,2909.35
05-JAN-2017,FUTSTK,CADILAHC,25-JAN-2017,367.45
05-JAN-2017,FUTSTK,CADILAHC,23-FEB-2017,368.90
05-JAN-2017,FUTSTK,CADILAHC,30-MAR-2017,372.70
05-JAN-2017,FUTSTK,CAIRN,25-JAN-2017,254.60
05-JAN-2017,FUTSTK,CAIRN,23-FEB-2017,255.00
05-JAN-2017,FUTSTK,CAIRN,30-MAR-2017,258.00
05-JAN-2017,FUTSTK,CANBK,25-JAN-2017,265.25
05-JAN-2017,FUTSTK,CANBK,23-FEB-2017,263.35
05-JAN-2017,FUTSTK,CANBK,30-MAR-2017,263.40
05-JAN-2017,FUTSTK,CASTROLIND,25-JAN-2017,392.20
05-JAN-2017,FUTSTK,CASTROLIND,23-FEB-2017,395.00
05-JAN-2017,FUTSTK,CASTROLIND,30-MAR-2017,397.45
05-JAN-2017,FUTSTK,CEATLTD,25-JAN-2017,1196.20
05-JAN-2017,FUTSTK,CEATLTD,23-FEB-2017,1196.50
05-JAN-2017,FUTSTK,CEATLTD,30-MAR-2017,1190.00
05-JAN-2017,FUTSTK,CENTURYTEX,25-JAN-2017,840.00
05-JAN-2017,FUTSTK,CENTURYTEX,23-FEB-2017,843.80
05-JAN-2017,FUTSTK,CENTURYTEX,30-MAR-2017,849.60
05-JAN-2017,FUTSTK,CESC,25-JAN-2017,649.95
05-JAN-2017,FUTSTK,CESC,23-FEB-2017,652.95
05-JAN-2017,FUTSTK,CESC,30-MAR-2017,657.05
05-JAN-2017,FUTSTK,CIPLA,25-JAN-2017,581.45
05-JAN-2017,FUTSTK,CIPLA,23-FEB-2017,585.00
05-JAN-2017,FUTSTK,CIPLA,30-MAR-2017,588.70
05-JAN-2017,FUTSTK,COALINDIA,25-JAN-2017,305.10
05-JAN-2017,FUTSTK,COALINDIA,23-FEB-2017,300.10
05-JAN-2017,FUTSTK,COALINDIA,30-MAR-2017,296.55
05-JAN-2017,FUTSTK,COLPAL,25-JAN-2017,901.45
05-JAN-2017,FUTSTK,COLPAL,23-FEB-2017,906.60
05-JAN-2017,FUTSTK,COLPAL,30-MAR-2017,912.30
05-JAN-2017,FUTSTK,CONCOR,25-JAN-2017,1174.40
05-JAN-2017,FUTSTK,CONCOR,23-FEB-2017,1168.90
05-JAN-2017,FUTSTK,CONCOR,30-MAR-2017,1192.15
05-JAN-2017,FUTSTK,CROMPGREAV,25-JAN-2017,61.75
05-JAN-2017,FUTSTK,CROMPGREAV,23-FEB-2017,62.00
05-JAN-2017,FUTSTK,CROMPGREAV,30-MAR-2017,62.90
05-JAN-2017,FUTSTK,CUMMINSIND,25-JAN-2017,817.40
05-JAN-2017,FUTSTK,CUMMINSIND,23-FEB-2017,822.05
05-JAN-2017,FUTSTK,CUMMINSIND,30-MAR-2017,827.25
05-JAN-2017,FUTSTK,DABUR,25-JAN-2017,279.20
05-JAN-2017,FUTSTK,DABUR,23-FEB-2017,281.35
05-JAN-2017,FUTSTK,DABUR,30-MAR-2017,283.10
05-JAN-2017,FUTSTK,DCBBANK,25-JAN-2017,114.05
05-JAN-2017,FUTSTK,DCBBANK,23-FEB-2017,114.95
05-JAN-2017,FUTSTK,DCBBANK,30-MAR-2017,115.65
05-JAN-2017,FUTSTK,DHFL,25-JAN-2017,248.35
05-JAN-2017,FUTSTK,DHFL,23-FEB-2017,248.55
05-JAN-2017,FUTSTK,DHFL,30-MAR-2017,251.25
05-JAN-2017,FUTSTK,DISHTV,25-JAN-2017,86.75
05-JAN-2017,FUTSTK,DISHTV,23-FEB-2017,87.40
05-JAN-2017,FUTSTK,DISHTV,30-MAR-2017,87.65
05-JAN-2017,FUTSTK,DIVISLAB,25-JAN-2017,767.00
05-JAN-2017,FUTSTK,DIVISLAB,23-FEB-2017,768.50
05-JAN-2017,FUTSTK,DIVISLAB,30-MAR-2017,775.60
05-JAN-2017,FUTSTK,DLF,25-JAN-2017,127.00
05-JAN-2017,FUTSTK,DLF,23-FEB-2017,126.85
05-JAN-2017,FUTSTK,DLF,30-MAR-2017,128.60
05-JAN-2017,FUTSTK,DRREDDY,25-JAN-2017,3144.75
05-JAN-2017,FUTSTK,DRREDDY,23-FEB-2017,3152.00
05-JAN-2017,FUTSTK,DRREDDY,30-MAR-2017,3183.90
05-JAN-2017,FUTSTK,EICHERMOT,25-JAN-2017,22406.45
05-JAN-2017,FUTSTK,EICHERMOT,23-FEB-2017,22521.55
05-JAN-2017,FUTSTK,EICHERMOT,30-MAR-2017,22663.45
05-JAN-2017,FUTSTK,ENGINERSIN,25-JAN-2017,155.35
05-JAN-2017,FUTSTK,ENGINERSIN,23-FEB-2017,154.90
05-JAN-2017,FUTSTK,ENGINERSIN,30-MAR-2017,157.30
05-JAN-2017,FUTSTK,EXIDEIND,25-JAN-2017,184.50
05-JAN-2017,FUTSTK,EXIDEIND,23-FEB-2017,184.65
05-JAN-2017,FUTSTK,EXIDEIND,30-MAR-2017,187.05
05-JAN-2017,FUTSTK,FEDERALBNK,25-JAN-2017,67.80
05-JAN-2017,FUTSTK,FEDERALBNK,23-FEB-2017,68.05
05-JAN-2017,FUTSTK,FEDERALBNK,30-MAR-2017,68.55
05-JAN-2017,FUTSTK,GAIL,25-JAN-2017,442.60
05-JAN-2017,FUTSTK,GAIL,23-FEB-2017,446.10
05-JAN-2017,FUTSTK,GAIL,30-MAR-2017,448.90
05-JAN-2017,FUTSTK,GLENMARK,25-JAN-2017,901.30
05-JAN-2017,FUTSTK,GLENMARK,23-FEB-2017,905.60
05-JAN-2017,FUTSTK,GLENMARK,30-MAR-2017,911.30
05-JAN-2017,FUTSTK,GMRINFRA,25-JAN-2017,12.80
05-JAN-2017,FUTSTK,GMRINFRA,23-FEB-2017,12.85
05-JAN-2017,FUTSTK,GMRINFRA,30-MAR-2017,12.95
05-JAN-2017,FUTSTK,GODREJCP,25-JAN-2017,1531.85
05-JAN-2017,FUTSTK,GODREJCP,23-FEB-2017,1537.70
05-JAN-2017,FUTSTK,GODREJCP,30-MAR-2017,1547.35
05-JAN-2017,FUTSTK,GODREJIND,25-JAN-2017,436.45
05-JAN-2017,FUTSTK,GODREJIND,23-FEB-2017,439.00
05-JAN-2017,FUTSTK,GODREJIND,30-MAR-2017,441.80
05-JAN-2017,FUTSTK,GRANULES,25-JAN-2017,112.25
05-JAN-2017,FUTSTK,GRANULES,23-FEB-2017,112.80
05-JAN-2017,FUTSTK,GRANULES,30-MAR-2017,113.50
05-JAN-2017,FUTSTK,GRASIM,25-JAN-2017,868.75
05-JAN-2017,FUTSTK,GRASIM,23-FEB-2017,873.10
05-JAN-2017,FUTSTK,GRASIM,30-MAR-2017,878.95
05-JAN-2017,FUTSTK,HAVELLS,25-JAN-2017,359.90
05-JAN-2017,FUTSTK,HAVELLS,23-FEB-2017,360.35
05-JAN-2017,FUTSTK,HAVELLS,30-MAR-2017,365.05
05-JAN-2017,FUTSTK,HCLTECH,25-JAN-2017,843.45
05-JAN-2017,FUTSTK,HCLTECH,23-FEB-2017,843.45
05-JAN-2017,FUTSTK,HCLTECH,30-MAR-2017,857.50
05-JAN-2017,FUTSTK,HDFC,25-JAN-2017,1221.45
05-JAN-2017,FUTSTK,HDFC,23-FEB-2017,1226.45
05-JAN-2017,FUTSTK,HDFC,30-MAR-2017,1235.70
05-JAN-2017,FUTSTK,HDFCBANK,25-JAN-2017,1188.20
05-JAN-2017,FUTSTK,HDFCBANK,23-FEB-2017,1192.80
05-JAN-2017,FUTSTK,HDFCBANK,30-MAR-2017,1204.25
05-JAN-2017,FUTSTK,HDIL,25-JAN-2017,63.80
05-JAN-2017,FUTSTK,HDIL,23-FEB-2017,64.05
05-JAN-2017,FUTSTK,HDIL,30-MAR-2017,64.65
05-JAN-2017,FUTSTK,HEROMOTOCO,25-JAN-2017,3083.25
05-JAN-2017,FUTSTK,HEROMOTOCO,23-FEB-2017,3092.00
05-JAN-2017,FUTSTK,HEROMOTOCO,30-MAR-2017,3118.40
05-JAN-2017,FUTSTK,HEXAWARE,25-JAN-2017,210.15
05-JAN-2017,FUTSTK,HEXAWARE,23-FEB-2017,209.35
05-JAN-2017,FUTSTK,HEXAWARE,30-MAR-2017,212.50
05-JAN-2017,FUTSTK,HINDALCO,25-JAN-2017,162.60
05-JAN-2017,FUTSTK,HINDALCO,23-FEB-2017,163.00
05-JAN-2017,FUTSTK,HINDALCO,30-MAR-2017,164.50
05-JAN-2017,FUTSTK,HINDPETRO,25-JAN-2017,467.50
05-JAN-2017,FUTSTK,HINDPETRO,23-FEB-2017,463.50
05-JAN-2017,FUTSTK,HINDPETRO,30-MAR-2017,480.15
05-JAN-2017,FUTSTK,HINDUNILVR,25-JAN-2017,835.40
05-JAN-2017,FUTSTK,HINDUNILVR,23-FEB-2017,838.70
05-JAN-2017,FUTSTK,HINDUNILVR,30-MAR-2017,845.80
05-JAN-2017,FUTSTK,HINDZINC,25-JAN-2017,262.65
05-JAN-2017,FUTSTK,HINDZINC,23-FEB-2017,262.95
05-JAN-2017,FUTSTK,HINDZINC,30-MAR-2017,265.90
05-JAN-2017,FUTSTK,IBREALEST,25-JAN-2017,79.50
05-JAN-2017,FUTSTK,IBREALEST,23-FEB-2017,79.95
05-JAN-2017,FUTSTK,IBREALEST,30-MAR-2017,80.45
05-JAN-2017,FUTSTK,IBULHSGFIN,25-JAN-2017,656.20
05-JAN-2017,FUTSTK,IBULHSGFIN,23-FEB-2017,659.45
05-JAN-2017,FUTSTK,IBULHSGFIN,30-MAR-2017,663.60
05-JAN-2017,FUTSTK,ICICIBANK,25-JAN-2017,257.45
05-JAN-2017,FUTSTK,ICICIBANK,23-FEB-2017,258.30
05-JAN-2017,FUTSTK,ICICIBANK,30-MAR-2017,258.95
05-JAN-2017,FUTSTK,ICIL,25-JAN-2017,163.85
05-JAN-2017,FUTSTK,ICIL,23-FEB-2017,165.50
05-JAN-2017,FUTSTK,ICIL,30-MAR-2017,165.85
05-JAN-2017,FUTSTK,IDBI,25-JAN-2017,71.45
05-JAN-2017,FUTSTK,IDBI,23-FEB-2017,71.20
05-JAN-2017,FUTSTK,IDBI,30-MAR-2017,72.35
05-JAN-2017,FUTSTK,IDEA,25-JAN-2017,74.30
05-JAN-2017,FUTSTK,IDEA,23-FEB-2017,73.75
05-JAN-2017,FUTSTK,IDEA,30-MAR-2017,73.45
05-JAN-2017,FUTSTK,IDFC,25-JAN-2017,57.30
05-JAN-2017,FUTSTK,IDFC,23-FEB-2017,57.45
05-JAN-2017,FUTSTK,IDFC,30-MAR-2017,58.00
05-JAN-2017,FUTSTK,IDFCBANK,25-JAN-2017,60.90
05-JAN-2017,FUTSTK,IDFCBANK,23-FEB-2017,61.15
05-JAN-2017,FUTSTK,IDFCBANK,30-MAR-2017,61.60
05-JAN-2017,FUTSTK,IFCI,25-JAN-2017,28.10
05-JAN-2017,FUTSTK,IFCI,23-FEB-2017,28.10
05-JAN-2017,FUTSTK,IFCI,30-MAR-2017,28.40
05-JAN-2017,FUTSTK,IGL,25-JAN-2017,933.75
05-JAN-2017,FUTSTK,IGL,23-FEB-2017,934.50
05-JAN-2017,FUTSTK,IGL,30-MAR-2017,945.30
05-JAN-2017,FUTSTK,INDIACEM,25-JAN-2017,126.10
05-JAN-2017,FUTSTK,INDIACEM,23-FEB-2017,126.60
05-JAN-2017,FUTSTK,INDIACEM,30-MAR-2017,127.80
05-JAN-2017,FUTSTK,INDUSINDBK,25-JAN-2017,1127.70
05-JAN-2017,FUTSTK,INDUSINDBK,23-FEB-2017,1133.35
05-JAN-2017,FUTSTK,INDUSINDBK,30-MAR-2017,1144.70
05-JAN-2017,FUTSTK,INFRATEL,25-JAN-2017,350.50
05-JAN-2017,FUTSTK,INFRATEL,23-FEB-2017,353.20
05-JAN-2017,FUTSTK,INFRATEL,30-MAR-2017,355.45
05-JAN-2017,FUTSTK,INFY,25-JAN-2017,999.80
05-JAN-2017,FUTSTK,INFY,23-FEB-2017,1003.55
05-JAN-2017,FUTSTK,INFY,30-MAR-2017,1011.30
05-JAN-2017,FUTSTK,IOC,25-JAN-2017,348.75
05-JAN-2017,FUTSTK,IOC,23-FEB-2017,346.35
05-JAN-2017,FUTSTK,IOC,30-MAR-2017,357.90
05-JAN-2017,FUTSTK,IRB,25-JAN-2017,214.70
05-JAN-2017,FUTSTK,IRB,23-FEB-2017,214.90
05-JAN-2017,FUTSTK,IRB,30-MAR-2017,217.30
05-JAN-2017,FUTSTK,ITC,25-JAN-2017,247.25
05-JAN-2017,FUTSTK,ITC,23-FEB-2017,248.20
05-JAN-2017,FUTSTK,ITC,30-MAR-2017,250.50
05-JAN-2017,FUTSTK,JETAIRWAYS,25-JAN-2017,375.35
05-JAN-2017,FUTSTK,JETAIRWAYS,23-FEB-2017,377.10
05-JAN-2017,FUTSTK,JETAIRWAYS,30-MAR-2017,379.50
05-JAN-2017,FUTSTK,JINDALSTEL,25-JAN-2017,75.65
05-JAN-2017,FUTSTK,JINDALSTEL,23-FEB-2017,76.20
05-JAN-2017,FUTSTK,JINDALSTEL,30-MAR-2017,76.65
05-JAN-2017,FUTSTK,JISLJALEQS,25-JAN-2017,93.45
05-JAN-2017,FUTSTK,JISLJALEQS,23-FEB-2017,93.70
05-JAN-2017,FUTSTK,JISLJALEQS,30-MAR-2017,94.60
05-JAN-2017,FUTSTK,JPASSOCIAT,25-JAN-2017,10.60
05-JAN-2017,FUTSTK,JPASSOCIAT,23-FEB-2017,10.60
05-JAN-2017,FUTSTK,JPASSOCIAT,30-MAR-2017,10.65
05-JAN-2017,FUTSTK,JSWENERGY,25-JAN-2017,61.85
05-JAN-2017,FUTSTK,JSWENERGY,23-FEB-2017,62.15
05-JAN-2017,FUTSTK,JSWENERGY,30-MAR-2017,62.55
05-JAN-2017,FUTSTK,JSWSTEEL,25-JAN-2017,175.85
05-JAN-2017,FUTSTK,JSWSTEEL,23-FEB-2017,176.20
05-JAN-2017,FUTSTK,JSWSTEEL,30-MAR-2017,178.35
05-JAN-2017,FUTSTK,JUBLFOOD,25-JAN-2017,860.20
05-JAN-2017,FUTSTK,JUBLFOOD,23-FEB-2017,854.60
05-JAN-2017,FUTSTK,JUBLFOOD,30-MAR-2017,874.15
05-JAN-2017,FUTSTK,JUSTDIAL,25-JAN-2017,390.40
05-JAN-2017,FUTSTK,JUSTDIAL,23-FEB-2017,384.25
05-JAN-2017,FUTSTK,JUSTDIAL,30-MAR-2017,400.10
05-JAN-2017,FUTSTK,KOTAKBANK,25-JAN-2017,700.55
05-JAN-2017,FUTSTK,KOTAKBANK,23-FEB-2017,703.55
05-JAN-2017,FUTSTK,KOTAKBANK,30-MAR-2017,709.60
05-JAN-2017,FUTSTK,KPIT,25-JAN-2017,137.60
05-JAN-2017,FUTSTK,KPIT,23-FEB-2017,138.85
05-JAN-2017,FUTSTK,KPIT,30-MAR-2017,139.70
05-JAN-2017,FUTSTK,KSCL,25-JAN-2017,419.50
