Date, ISIN, Scrip Name, NSE Symbol, MWPL, NSE Open Interest
04-JAN-2017,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,54083602,12937400
04-JAN-2017,INE049B01025,WOCKHARDT LIMITED,WOCKPHARMA,5684585,4167000
04-JAN-2017,INE361B01024,DIVI'S LABORATORIES LTD,DIVISLAB,25451469,6532200
04-JAN-2017,INE018A01030,LARSEN & TOUBRO LTD.,LT,182559065,9647000
04-JAN-2017,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282405919,78981000
04-JAN-2017,INE036A01016,RELIANCE INFRASTRUCTU LTD,RELINFRA,25661014,9044100
04-JAN-2017,INE115A01026,LIC HOUSING FINANCE LTD,LICHSGFIN,60244101,13132900
04-JAN-2017,INE814H01011,ADANI POWER LTD,ADANIPOWER,245854775,135520000
04-JAN-2017,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,30199543,2627100
04-JAN-2017,INE503A01015,DCB BANK LIMITED,DCBBANK,47706858,2970000
04-JAN-2017,INE733E01010,NTPC LTD,NTPC,498941046,17552000
04-JAN-2017,INE692A01016,UNION BANK OF INDIA,UNIONBANK,50266904,28204000
04-JAN-2017,INE326A01037,LUPIN LIMITED,LUPIN,48056576,5064000
04-JAN-2017,INE012A01025,ACC LIMITED,ACC,18652428,1494400
04-JAN-2017,INE868B01028,NCC LIMITED,NCC,88700768,15240000
04-JAN-2017,INE213A01029,OIL AND NATURAL GAS CORP.,ONGC,797344158,37132500
04-JAN-2017,INE151A01013,TATA COMMUNICATIONS LTD,TATACOMM,14253357,5304600
04-JAN-2017,INE318A01026,PIDILITE INDUSTRIES LTD,PIDILITIND,31180379,1646000
04-JAN-2017,INE216A01022,BRITANNIA INDUSTRIES LTD,BRITANNIA,11825583,1139600
04-JAN-2017,INE280A01028,TITAN COMPANY LIMITED,TITAN,83355648,10930500
04-JAN-2017,INE020B01018,RURAL ELEC CORP. LTD.,RECLTD,155476528,31404000
04-JAN-2017,INE084A01016,BANK OF INDIA,BANKINDIA,47308200,30594000
04-JAN-2017,INE034A01011,ARVIND LIMITED,ARVIND,29058112,8314000
04-JAN-2017,INE192A01025,TATA GLOBAL BEVERAGES LTD,TATAGLOBAL,78143609,29142000
04-JAN-2017,INE271C01023,DLF LIMITED,DLF,89368945,63790000
04-JAN-2017,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,45583448,8518000
04-JAN-2017,INE191I01012,HOUSING DEV & INFRA LTD,HDIL,55096915,42592000
04-JAN-2017,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,99330300,26231100
04-JAN-2017,INE749A01030,JINDAL STEEL & POWER LTD,JINDALSTEL,69721409,54882000
04-JAN-2017,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,337875839,55814000
04-JAN-2017,INE092A01019,TATA CHEMICALS LTD,TATACHEM,35256784,4743000
04-JAN-2017,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,141972365,6181200
04-JAN-2017,INE721A01013,SHRIRAM TRANSPORT FIN CO.,SRTRANSFIN,33555914,3621000
04-JAN-2017,INE121E01018,JSW ENERGY LIMITED,JSWENERGY,82002830,37760000
04-JAN-2017,INE242A01010,INDIAN OIL CORP LTD,IOC,405176781,21210000
04-JAN-2017,INE129A01019,GAIL (INDIA) LTD,GAIL,108951958,6543000
04-JAN-2017,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,63336538,14499200
04-JAN-2017,INE003A01024,SIEMENS LTD,SIEMENS,17805517,810000
04-JAN-2017,INE066A01013,EICHER MOTORS LTD,EICHERMOT,2687179,231600
04-JAN-2017,INE010B01027,CADILA HEALTHCARE LIMITED,CADILAHC,51610474,3299200
04-JAN-2017,INE647A01010,SRF LTD,SRF,5468800,446000
04-JAN-2017,INE093A01033,HEXAWARE TECHNOLOGIES LTD,HEXAWARE,17192082,6267000
04-JAN-2017,INE775A01035,MOTHERSON SUMI SYSTEMS LT,MOTHERSUMI,103569882,10710000
04-JAN-2017,INE776C01039,GMR INFRASTRUCTURE LTD.,GMRINFRA,463433632,200880000
04-JAN-2017,INE910H01017,CAIRN INDIA LIMITED,CAIRN,150598427,23345000
04-JAN-2017,INE686F01025,UNITED BREWERIES LTD,UBL,13816721,1061200
04-JAN-2017,INE886H01027,TV18 BROADCAST LIMITED,TV18BRDCST,135768011,89505000
04-JAN-2017,INE154A01025,ITC LTD,ITC,2416891119,49108800
04-JAN-2017,INE001A01036,HDFC LTD,HDFC,316796738,12573000
04-JAN-2017,INE202B01012,DEWAN HOUSING FIN CORP LT,DHFL,37995668,21999000
04-JAN-2017,INE205A01025,VEDANTA LIMITED,VEDL,220189602,55580000
04-JAN-2017,INE134E01011,POWER FIN CORP LTD.,PFC,170046535,19026000
04-JAN-2017,INE238A01034,AXIS BANK LIMITED,AXISBANK,319829359,35961600
04-JAN-2017,INE257A01026,BHEL,BHEL,180829600,43430000
04-JAN-2017,INE175A01038,JAIN IRRIGATION SYSTEMS,JISLJALEQS,63633950,48708000
04-JAN-2017,INE203G01019,INDRAPRASTHA GAS LTD,IGL,15400016,2690600
04-JAN-2017,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,43350664,34097000
04-JAN-2017,INE237A01028,KOTAK MAHINDRA BANK LTD,KOTAKBANK,243819129,10979200
04-JAN-2017,INE465A01025,BHARAT FORGE LTD,BHARATFORG,24793439,5407800
04-JAN-2017,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,29338218,1543000
04-JAN-2017,INE599M01018,JUSTDIAL LTD.,JUSTDIAL,9292375,5697600
04-JAN-2017,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,151241250,14820000
04-JAN-2017,INE376G01013,BIOCON LIMITED.,BIOCON,15004812,3344400
04-JAN-2017,INE274J01014,OIL INDIA LTD,OIL,38903089,1754400
04-JAN-2017,INE233A01035,GODREJ INDUSTRIES LTD,GODREJIND,16960663,1488000
04-JAN-2017,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,16377009,603600
04-JAN-2017,INE031B01049,AJANTA PHARMA LIMITED,AJANTPHARM,4614298,384000
04-JAN-2017,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,54990504,20360000
04-JAN-2017,INE683A01023,THE SOUTH INDIAN BANK LTD,SOUTHBANK,270123332,51360000
04-JAN-2017,INE434A01013,ANDHRA BANK,ANDHRABANK,47000000,23790000
04-JAN-2017,INE141A01014,ORIENTAL BANK OF COMMERCE,ORIENTBANK,24507940,18030000
04-JAN-2017,INE155A01022,TATA MOTORS LIMITED,TATAMOTORS,386909887,30091500
04-JAN-2017,INE062A01020,STATE BANK OF INDIA,SBIN,591901406,116253000
04-JAN-2017,INE939A01011,STRIDES SHASUN LIMITED,STAR,12307958,1652000
04-JAN-2017,INE019A01020,JSW STEEL LIMITED,JSWSTEEL,280560720,53649000
04-JAN-2017,INE028A01039,BANK OF BARODA,BANKBARODA,187843804,49234500
04-JAN-2017,INE476A01014,CANARA BANK,CANBK,36600000,21798000
04-JAN-2017,INE585B01010,MARUTI SUZUKI INDIA LTD.,MARUTI,26458324,3431100
04-JAN-2017,INE018I01017,MINDTREE LIMITED,MINDTREE,28953099,2246400
04-JAN-2017,INE802G01018,JET AIRWAYS (INDIA) LTD.,JETAIRWAYS,11132543,7125000
04-JAN-2017,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,130353651,16714800
04-JAN-2017,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,262450638,30059400
04-JAN-2017,INE670A01012,TATA ELXSI LIMITED,TATAELXSI,3448117,1378000
04-JAN-2017,INE089A01023,DR. REDDY'S LABORATORIES,DRREDDY,24300551,1656800
04-JAN-2017,INE226A01021,VOLTAS LTD,VOLTAS,46126252,5862000
04-JAN-2017,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,47907601,4664000
04-JAN-2017,INE848E01016,NHPC LTD,NHPC,562417343,45063000
04-JAN-2017,INE039A01010,IFCI LTD,IFCI,147807447,110880000
04-JAN-2017,INE347G01014,PETRONET LNG LIMITED,PETRONET,75000008,3799500
04-JAN-2017,INE069I01010,INDIABULLS REAL EST. LTD,IBREALEST,53091511,43850000
04-JAN-2017,INE498L01015,L&T FINANCE HOLDINGS LTD,L&TFH,110515050,32796000
04-JAN-2017,INE059A01026,CIPLA LTD,CIPLA,98512283,6624000
04-JAN-2017,INE092T01019,IDFC BANK LIMITED,IDFCBANK,319674051,56552000
04-JAN-2017,INE481G01011,ULTRATECH CEMENT LIMITED,ULTRACEMCO,20713731,2708000
04-JAN-2017,INE785M01013,PC JEWELLER LTD,PCJEWELLER,9218537,1045500
04-JAN-2017,INE111A01017,CONTAINER CORP OF IND LTD,CONCOR,16848081,828000
04-JAN-2017,INE774D01024,M&M FIN. SERVICES LTD,M&MFIN,54684634,13190000
04-JAN-2017,INE455I01029,KAVERI SEED CO. LTD.,KSCL,5870469,2416500
04-JAN-2017,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,18266320,579600
04-JAN-2017,INE761H01022,PAGE INDUSTRIES LTD,PAGEIND,1137517,39350
04-JAN-2017,INE467B01029,TATA CONSULTANCY SERV LT,TCS,105110557,5331500
04-JAN-2017,INE044A01036,SUN PHARMACEUTICALS IND.,SUNPHARMA,216740044,36325800
04-JAN-2017,INE628A01036,UPL LIMITED,UPL,73204269,6330000
04-JAN-2017,INE055A01016,CENTURY TEXTILES LTD,CENTURYTEX,11671128,9878000
04-JAN-2017,INE002A01018,RELIANCE INDUSTRIES LTD,RELIANCE,336890908,19150500
04-JAN-2017,INE121J01017,BHARTI INFRATEL LTD.,INFRATEL,103482923,6510400
04-JAN-2017,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,111868457,6764100
04-JAN-2017,INE101A01026,MAHINDRA & MAHINDRA LTD,M&M,86047916,6179500
04-JAN-2017,INE482A01020,CEAT LIMITED,CEATLTD,3983269,2032800
04-JAN-2017,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,257369784,52262000
04-JAN-2017,INE090A01021,ICICI BANK LTD.,ICICIBANK,868527943,76877500
04-JAN-2017,INE263A01016,BHARAT ELECTRONICS LTD,BEL,11429786,1884600
04-JAN-2017,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,206528041,71640000
04-JAN-2017,INE258A01016,BEML LIMITED,BEML,3828900,975600
04-JAN-2017,INE685A01028,TORRENT PHARMACEUTICALS L,TORNTPHARM,9731600,199600
04-JAN-2017,INE797F01012,JUBILANT FOODWORKS LTD,JUBLFOOD,7236807,2507500
04-JAN-2017,INE836A01035,KPIT TECHNOLOGIES LTD,KPIT,30989227,4056000
04-JAN-2017,INE821I01014,IRB INFRA DEV LTD.,IRB,29963877,10395000
04-JAN-2017,INE455F01025,JAIPRAKASH ASSOCIATES LTD,JPASSOCIAT,295098128,220932000
04-JAN-2017,INE669C01036,TECH MAHINDRA LIMITED,TECHM,123732896,9554600
04-JAN-2017,INE494B01023,TVS MOTOR COMPANY  LTD,TVSMOTOR,40480865,9828000
04-JAN-2017,INE160A01022,PUNJAB NATIONAL BANK,PNB,148901807,87059000
04-JAN-2017,INE614B01018,KARNATAKA BANK LIMITED,KTKBANK,46329362,18828375
04-JAN-2017,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,109355701,9051900
04-JAN-2017,INE667A01018,SYNDICATE BANK,SYNDIBANK,40732856,15570000
04-JAN-2017,INE196A01026,MARICO LIMITED,MARICO,103246075,8197800
04-JAN-2017,INE428A01015,ALLAHABAD BANK,ALBK,44762154,16190000
04-JAN-2017,INE813H01021,TORRENT POWER LTD,TORNTPOWER,44634693,2661000
04-JAN-2017,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,64148609,9364500
04-JAN-2017,INE584A01023,NMDC LTD.,NMDC,158552856,24810000
04-JAN-2017,INE180K01011,BHARAT FIN INCLUSION LTD,BHARATFIN,27025147,13656000
04-JAN-2017,INE013A01015,RELIANCE CAPITAL LTD,RELCAPITAL,23807815,13045500
04-JAN-2017,INE081A01012,TATA STEEL LIMITED,TATASTEEL,133342619,31506000
04-JAN-2017,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,56861605,10080000
04-JAN-2017,INE429C01035,SINTEX INDUSTRIES LTD,SINTEX,70698298,30580500
04-JAN-2017,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,637000
04-JAN-2017,INE009A01021,INFOSYS LIMITED,INFY,398569106,19744000
04-JAN-2017,INE854D01016,UNITED SPIRITS LIMITED,MCDOWELL-N,11921477,2554250
04-JAN-2017,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90562661,7218600
04-JAN-2017,INE528G01019,YES BANK LIMITED,YESBANK,65903352,11554200
04-JAN-2017,INE614G01033,RELIANCE POWER LTD.,RPOWER,138526953,55716000
04-JAN-2017,INE522F01014,COAL INDIA LTD,COALINDIA,257078763,12029200
04-JAN-2017,INE075A01022,WIPRO LTD,WIPRO,127229846,6733200
04-JAN-2017,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,88710642,5799000
04-JAN-2017,INE942G01012,MCLEOD RUSSEL INDIA LTD.,MCLEODRUSS,10969190,4611000
04-JAN-2017,INE069A01017,ADITYA BIRLA NUVO LIMITED,ABIRLANUVO,10834472,3775200
04-JAN-2017,INE330H01018,RELIANCE COMMUNICATIONS L,RCOM,198529730,122880000
04-JAN-2017,INE172A01027,CASTROL INDIA LIMITED,CASTROLIND,48466996,11426800
04-JAN-2017,INE176A01028,BATA INDIA LTD,BATAINDIA,12092405,2976600
04-JAN-2017,INE043D01016,IDFC LIMITED,IDFC,319188314,62317200
04-JAN-2017,INE101D01020,GRANULES INDIA LIMITED,GRANULES,21264103,9405000
04-JAN-2017,INE245A01021,TATA POWER CO LTD,TATAPOWER,362285786,28152000
04-JAN-2017,INE881D01027,ORACLE FIN SERV SOFT LTD.,OFSS,4393160,200700
04-JAN-2017,INE424H01027,SUN TV NETWORK LIMITED,SUNTV,19704232,10368000
04-JAN-2017,INE067A01029,CROMPTON GREAVES LTD,CROMPGREAV,82082548,27120000
04-JAN-2017,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,26105076,1987400
04-JAN-2017,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,13664000
04-JAN-2017,INE836F01026,DISH TV INDIA LTD.,DISHTV,75810101,38479000
04-JAN-2017,INE510A01028,ENGINEERS INDIA LTD,ENGINERSIN,54764539,23723000
04-JAN-2017,INE040A01026,HDFC BANK LTD,HDFCBANK,305882841,31292000
04-JAN-2017,INE883A01011,MRF LTD,MRF,615056,29235
04-JAN-2017,INE669E01016,IDEA CELLULAR LIMITED,IDEA,416070438,93296000
04-JAN-2017,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,646200
04-JAN-2017,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,170061353,18190000
04-JAN-2017,INE752E01010,POWER GRID CORP. LTD.,POWERGRID,440550890,19336000
04-JAN-2017,INE267A01025,HINDUSTAN ZINC LIMITED,HINDZINC,296432938,9670400
04-JAN-2017,IN9155A01020,TATA MOTORS DVR 'A' ORD,TATAMTRDVR,101597007,16642500
04-JAN-2017,INE016A01026,DABUR INDIA LTD,DABUR,112643965,12852500
04-JAN-2017,INE486A01013,CESC LTD,CESC,13270994,1976700
04-JAN-2017,INE877F01012,PTC INDIA LIMITED,PTC,49601664,16888000
04-JAN-2017,INE323A01026,BOSCH LIMITED,BOSCHLTD,1801607,77800
04-JAN-2017,INE008A01015,IDBI BANK LIMITED,IDBI,75388015,33240000
04-JAN-2017,INE483B01026,INDO COUNT INDUSTRIES LTD,ICIL,16210584,3790500
04-JAN-2017,INE591G01017,NIIT TECHNOLOGIES LTD,NIITTECH,8501411,684000
04-JAN-2017,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,25020946,668800
